user_id,age,gender,province,device_type,registration_date,last_login_date,days_since_reg,days_since_last_login,sessions_last_7d,level,total_spent,is_payer,churn_next_7d
user_14285,45,Female,Beijing,Android,2025-04-30,2025-12-31,245,0,17,91,0.0,0,0
user_14286,35,Female,Sichuan,iOS,2025-09-11,2025-11-23,111,38,0,14,0.0,0,1
user_14287,45,Male,Zhejiang,iOS,2025-03-03,2025-11-27,303,34,0,14,0.0,0,1
user_14288,21,Female,Shanghai,iOS,2025-01-31,2025-12-29,334,2,19,100,18.09,1,0
user_14289,43,Female,Zhejiang,Android,2025-11-11,2025-12-27,50,4,9,9,0.0,0,0
user_14290,31,Male,Guangdong,iOS,2025-11-05,2025-12-30,56,1,19,17,0.0,0,0
user_14291,30,Female,Zhejiang,iOS,2025-10-16,2025-11-20,76,41,0,4,0.0,0,1
user_14292,19,Male,Beijing,iOS,2025-07-28,2025-11-22,156,39,0,3,0.0,0,1
user_14293,47,Male,Sichuan,iOS,2025-08-08,2025-12-21,145,10,0,35,105.81,1,0
user_14294,50,Female,Beijing,iOS,2025-03-13,2025-12-26,293,5,12,61,1158.59,1,0
user_14295,29,Male,Sichuan,iOS,2025-02-18,2025-11-07,316,54,0,49,0.0,0,1
user_14296,28,Female,Sichuan,iOS,2025-05-02,2025-11-06,243,55,0,11,0.0,0,1
user_14297,49,Female,Sichuan,iOS,2025-02-12,2025-11-02,322,59,0,50,0.0,0,1
user_14298,37,Male,Shanghai,iOS,2025-10-09,2025-11-03,83,58,0,7,0.0,0,1
user_14299,47,Female,Zhejiang,iOS,2025-03-28,2025-12-25,278,6,11,69,0.0,0,0
user_14300,48,Female,Zhejiang,iOS,2025-10-10,2025-12-23,82,8,0,16,0.0,0,0
user_14301,30,Female,Sichuan,iOS,2025-03-28,2025-11-01,278,60,0,27,0.0,0,1
user_14302,46,Male,Beijing,iOS,2025-01-16,2025-12-30,349,1,19,100,150.49,1,0
user_14303,40,Male,Sichuan,Android,2025-06-14,2025-12-23,200,8,0,71,0.0,0,0
user_14304,22,Female,Zhejiang,Android,2025-09-17,2025-12-24,105,7,9,30,0.0,0,1
user_14305,28,Male,Guangdong,iOS,2025-10-31,2025-11-05,61,56,0,9,0.0,0,1
user_14306,34,Female,Sichuan,iOS,2025-06-17,2025-12-23,197,8,0,71,100.02,1,0
user_14307,25,Female,Shanghai,Android,2025-01-20,2025-11-23,345,38,0,25,0.0,0,1
user_14308,34,Male,Guangdong,iOS,2025-07-29,2025-11-29,155,32,0,15,0.0,0,1
user_14309,32,Male,Beijing,iOS,2025-08-22,2025-12-26,131,5,11,36,0.0,0,0
user_14310,47,Female,Zhejiang,iOS,2025-03-25,2025-12-29,281,2,19,100,0.0,0,0
user_14311,19,Female,Guangdong,Android,2025-04-21,2025-12-02,254,29,0,5,0.0,0,1
user_14312,33,Male,Shanghai,Android,2025-06-18,2025-12-21,196,10,0,36,0.0,0,1
user_14313,19,Male,Shanghai,iOS,2025-10-09,2025-12-31,83,0,20,38,75.41,1,0
user_14314,19,Male,Beijing,iOS,2025-09-15,2025-12-23,107,8,0,29,0.0,0,0
user_14315,26,Male,Sichuan,Android,2025-12-02,2025-12-22,29,9,0,9,0.0,0,0
user_14316,45,Male,Guangdong,iOS,2025-10-06,2025-12-30,86,1,18,25,134.98,1,0
user_14317,44,Male,Sichuan,iOS,2025-09-19,2025-11-24,103,37,0,11,0.0,0,1
user_14318,23,Male,Sichuan,iOS,2025-11-11,2025-12-31,50,0,17,20,0.0,0,0
user_14319,35,Female,Sichuan,iOS,2025-11-26,2025-12-29,35,2,20,12,153.18,1,0
user_14320,23,Female,Sichuan,iOS,2025-10-22,2025-11-04,70,57,0,10,0.0,0,0
user_14321,44,Female,Shanghai,Android,2025-12-27,2025-12-25,4,6,11,1,77.22,1,0
user_14322,16,Female,Sichuan,Android,2025-05-28,2025-11-01,217,60,0,12,0.0,0,1
user_14323,22,Female,Zhejiang,iOS,2025-05-18,2025-12-30,227,1,17,72,34.84,1,0
user_14324,25,Female,Zhejiang,iOS,2025-07-05,2025-12-10,179,21,0,9,0.0,0,1
user_14325,19,Male,Beijing,iOS,2025-12-24,2025-11-02,7,59,0,1,0.0,0,1
user_14326,42,Female,Guangdong,iOS,2025-04-19,2025-12-21,256,10,0,85,0.0,0,1
user_14327,28,Female,Sichuan,iOS,2025-05-12,2025-11-14,233,47,0,27,0.0,0,1
user_14328,46,Female,Shanghai,iOS,2025-09-16,2025-12-01,106,30,0,6,0.0,0,1
user_14329,50,Male,Shanghai,Android,2025-11-20,2025-11-08,41,53,0,2,0.0,0,1
user_14330,43,Female,Guangdong,iOS,2025-08-31,2025-12-29,122,2,18,50,76.71,1,0
user_14331,25,Female,Shanghai,iOS,2025-10-01,2025-12-24,91,7,12,20,0.0,0,0
user_14332,49,Female,Guangdong,Android,2025-08-11,2025-12-22,142,9,0,27,0.0,0,0
user_14333,38,Female,Beijing,Android,2025-10-07,2025-12-05,85,26,0,15,0.0,0,1
user_14334,31,Male,Beijing,Android,2025-08-25,2025-12-28,128,3,6,20,0.0,0,0
user_14335,45,Male,Sichuan,iOS,2025-02-09,2025-12-21,325,10,0,84,0.0,0,0
user_14336,38,Female,Beijing,Android,2025-09-19,2025-11-04,103,57,0,2,0.0,0,1
user_14337,48,Female,Zhejiang,Android,2025-11-23,2025-12-22,38,9,0,10,0.0,0,0
user_14338,41,Female,Zhejiang,iOS,2025-03-18,2025-12-27,288,4,12,51,0.0,0,0
user_14339,50,Male,Shanghai,Android,2025-07-07,2025-12-10,177,21,0,16,0.0,0,1
user_14340,39,Female,Guangdong,iOS,2025-06-01,2025-12-17,213,14,0,20,0.0,0,0
user_14341,22,Male,Beijing,Android,2025-10-12,2025-12-28,80,3,9,15,0.0,0,0
user_14342,29,Female,Shanghai,iOS,2025-12-23,2025-12-22,8,9,0,2,0.0,0,1
user_14343,43,Female,Shanghai,Android,2025-09-03,2025-12-13,119,18,0,15,0.0,0,1
user_14344,24,Female,Sichuan,Android,2025-07-24,2025-12-29,160,2,18,57,0.0,0,0
user_14345,21,Female,Sichuan,iOS,2025-10-02,2025-11-16,90,45,0,5,0.0,0,1
user_14346,16,Female,Sichuan,Android,2025-11-30,2025-12-22,31,9,0,6,0.0,0,0
user_14347,36,Male,Guangdong,Android,2025-03-20,2025-12-24,286,7,11,54,0.0,0,0
user_14348,49,Female,Beijing,iOS,2025-09-01,2025-12-22,121,9,0,31,4285.04,1,0
user_14349,26,Male,Beijing,iOS,2025-12-16,2025-12-29,15,2,19,5,0.0,0,0
user_14350,49,Female,Beijing,Android,2025-08-22,2025-12-30,131,1,18,37,178.98,1,1
user_14351,34,Male,Sichuan,Android,2025-11-14,2025-12-30,47,1,18,18,182.69,1,0
user_14352,34,Female,Zhejiang,Android,2025-09-11,2025-11-02,111,59,0,12,0.0,0,1
user_14353,39,Female,Shanghai,Android,2025-05-07,2025-12-31,238,0,17,100,0.0,0,0
user_14354,17,Male,Guangdong,Android,2025-09-21,2025-12-19,101,12,0,8,0.0,0,0
user_14355,33,Female,Zhejiang,iOS,2025-11-21,2025-11-30,40,31,0,5,0.0,0,1
user_14356,30,Female,Shanghai,Android,2025-11-07,2025-11-19,54,42,0,5,0.0,0,1
user_14357,29,Female,Shanghai,iOS,2025-02-05,2025-12-22,329,9,0,64,0.0,0,0
user_14358,18,Male,Shanghai,Android,2025-05-04,2025-12-24,241,7,7,40,0.0,0,0
user_14359,21,Female,Guangdong,Android,2025-02-14,2025-11-12,320,49,0,37,0.0,0,1
user_14360,34,Male,Shanghai,iOS,2025-12-01,2025-12-29,30,2,16,11,0.0,0,0
user_14361,29,Female,Guangdong,Android,2025-05-23,2025-11-26,222,35,0,31,0.0,0,1
user_14362,33,Female,Guangdong,Android,2025-06-23,2025-12-19,191,12,0,13,0.0,0,0
user_14363,44,Male,Beijing,iOS,2025-01-04,2025-12-21,361,10,0,76,0.0,0,0
user_14364,21,Male,Beijing,iOS,2025-12-20,2025-12-25,11,6,6,2,0.0,0,0
user_14365,35,Male,Sichuan,iOS,2025-11-10,2025-12-31,51,0,19,19,132.89,1,0
user_14366,43,Female,Guangdong,iOS,2025-08-30,2025-12-30,123,1,17,40,80.35,1,0
user_14367,28,Male,Guangdong,iOS,2025-05-11,2025-12-05,234,26,0,27,0.0,0,1
user_14368,46,Female,Beijing,Android,2025-10-15,2025-12-28,77,3,10,19,0.0,0,0
user_14369,37,Male,Guangdong,iOS,2025-05-27,2025-12-25,218,6,9,52,0.0,0,0
user_14370,43,Female,Sichuan,Android,2025-10-19,2025-12-19,73,12,0,6,0.0,0,0
user_14371,40,Male,Zhejiang,iOS,2025-03-25,2025-11-27,281,34,0,49,0.0,0,1
user_14372,35,Male,Zhejiang,iOS,2025-01-13,2025-12-21,352,10,0,69,0.0,0,1
user_14373,18,Male,Shanghai,iOS,2025-01-15,2025-11-28,350,33,0,26,0.0,0,0
user_14374,47,Female,Guangdong,Android,2025-11-01,2025-12-31,60,0,17,19,134.87,1,0
user_14375,38,Male,Sichuan,Android,2025-08-03,2025-12-15,150,16,0,13,0.0,0,1
user_14376,35,Female,Guangdong,Android,2025-12-25,2025-12-26,6,5,7,2,0.0,0,0
user_14377,32,Female,Beijing,iOS,2025-08-22,2025-12-30,131,1,19,49,94.68,1,0
user_14378,21,Female,Beijing,Android,2025-01-11,2025-12-23,354,8,0,85,0.0,0,0
user_14379,44,Female,Beijing,iOS,2025-12-07,2025-12-29,24,2,17,7,45.93,1,0
user_14380,18,Female,Sichuan,iOS,2025-12-30,2025-12-29,1,2,18,1,0.0,0,0
user_14381,26,Male,Beijing,iOS,2025-02-18,2025-11-01,316,60,0,30,0.0,0,1
user_14382,22,Female,Sichuan,Android,2025-06-02,2025-12-22,212,9,0,47,0.0,0,1
user_14383,48,Male,Shanghai,iOS,2025-09-19,2025-12-29,103,2,17,39,166.72,1,0
user_14384,44,Female,Guangdong,iOS,2025-09-17,2025-12-23,105,8,0,33,115.35,1,0
user_14385,39,Male,Sichuan,Android,2025-09-12,2025-12-28,110,3,14,33,0.0,0,0
user_14386,30,Male,Guangdong,Android,2025-01-02,2025-11-21,363,40,0,67,0.0,0,1
user_14387,32,Male,Sichuan,Android,2025-01-30,2025-12-24,335,7,12,85,48.97,1,0
user_14388,38,Female,Zhejiang,Android,2025-09-13,2025-12-11,109,20,0,7,0.0,0,1
user_14389,40,Male,Sichuan,iOS,2025-08-09,2025-12-26,144,5,11,38,163.98,1,0
user_14390,35,Male,Shanghai,iOS,2025-01-11,2025-12-29,354,2,15,100,159.72,1,0
user_14391,45,Female,Sichuan,Android,2025-02-05,2025-12-02,329,29,0,43,0.0,0,1
user_14392,47,Female,Shanghai,iOS,2025-08-29,2025-12-28,124,3,7,22,0.0,0,1
user_14393,17,Female,Shanghai,iOS,2025-01-15,2025-12-30,350,1,21,100,156.93,1,0
user_14394,38,Female,Zhejiang,Android,2025-07-04,2025-12-26,180,5,11,46,0.0,0,0
user_14395,30,Male,Beijing,iOS,2025-02-04,2025-12-28,330,3,11,58,0.0,0,0
user_14396,27,Female,Beijing,iOS,2025-08-12,2025-11-26,141,35,0,14,0.0,0,1
user_14397,36,Male,Zhejiang,iOS,2025-07-04,2025-12-26,180,5,13,47,152.84,1,0
user_14398,50,Male,Sichuan,iOS,2025-06-26,2025-12-14,188,17,0,16,0.0,0,1
user_14399,19,Female,Zhejiang,iOS,2025-12-19,2025-11-30,12,31,0,2,0.0,0,1
user_14400,30,Male,Guangdong,Android,2025-06-04,2025-12-22,210,9,0,40,0.0,0,0
user_14401,44,Male,Zhejiang,Android,2025-08-19,2025-12-31,134,0,16,55,102.21,1,0
user_14402,50,Male,Beijing,Android,2025-08-25,2025-12-30,128,1,17,46,0.0,0,0
user_14403,44,Female,Sichuan,Android,2025-09-23,2025-12-26,99,5,16,34,0.0,0,0
user_14404,31,Female,Zhejiang,iOS,2025-04-22,2025-12-25,253,6,12,58,101.61,1,0
user_14405,21,Male,Shanghai,iOS,2025-02-24,2025-12-16,310,15,0,28,0.0,0,1
user_14406,28,Male,Shanghai,Android,2025-12-03,2025-11-01,28,60,0,3,0.0,0,0
user_14407,49,Female,Guangdong,iOS,2025-01-07,2025-12-23,358,8,0,87,0.0,0,0
user_14408,36,Male,Shanghai,iOS,2025-07-09,2025-12-31,175,0,16,58,0.0,0,0
user_14409,46,Male,Guangdong,Android,2025-08-19,2025-11-05,134,56,0,21,0.0,0,1
user_14410,43,Male,Guangdong,Android,2025-01-29,2025-12-21,336,10,0,85,0.0,0,0
user_14411,42,Female,Zhejiang,Android,2025-04-09,2025-12-17,266,14,0,38,0.0,0,0
user_14412,18,Female,Shanghai,Android,2025-09-13,2025-12-25,109,6,17,39,0.0,0,0
user_14413,30,Male,Shanghai,Android,2025-04-26,2025-12-29,249,2,14,93,111.08,1,0
user_14414,30,Female,Guangdong,iOS,2025-07-17,2025-12-31,167,0,19,72,173.83,1,0
user_14415,17,Female,Shanghai,iOS,2025-11-12,2025-11-28,49,33,0,8,0.0,0,1
user_14416,33,Female,Shanghai,iOS,2025-05-17,2025-12-23,228,8,0,40,0.0,0,0
user_14417,41,Male,Sichuan,Android,2025-07-07,2025-12-21,177,10,0,53,0.0,0,0
user_14418,20,Female,Sichuan,Android,2025-09-04,2025-12-30,118,1,21,47,0.0,0,0
user_14419,38,Male,Sichuan,iOS,2025-07-18,2025-12-29,166,2,16,45,0.0,0,0
user_14420,46,Female,Guangdong,iOS,2025-04-24,2025-12-30,251,1,18,83,0.0,0,0
user_14421,38,Male,Guangdong,iOS,2025-04-17,2025-12-04,258,27,0,21,0.0,0,1
user_14422,20,Male,Sichuan,Android,2025-04-24,2025-12-06,251,25,0,15,0.0,0,1
user_14423,33,Female,Zhejiang,iOS,2025-07-16,2025-11-18,168,43,0,26,0.0,0,1
user_14424,34,Female,Guangdong,Android,2025-10-20,2025-11-12,72,49,0,5,0.0,0,1
user_14425,43,Female,Guangdong,Android,2025-03-29,2025-12-24,277,7,11,77,0.0,0,0
user_14426,38,Female,Zhejiang,Android,2025-08-15,2025-12-11,138,20,0,5,0.0,0,1
user_14427,40,Male,Beijing,Android,2025-08-31,2025-12-28,122,3,8,20,0.0,0,0
user_14428,31,Male,Beijing,Android,2025-12-13,2025-12-27,18,4,9,3,0.0,0,0
user_14429,16,Female,Beijing,iOS,2025-02-12,2025-12-26,322,5,14,100,131.42,1,1
user_14430,33,Male,Zhejiang,Android,2024-12-31,2025-12-23,365,8,0,98,0.0,0,0
user_14431,47,Male,Sichuan,iOS,2025-03-01,2025-12-12,305,19,0,49,0.0,0,1
user_14432,43,Female,Zhejiang,Android,2025-12-10,2025-12-23,21,8,0,6,0.0,0,0
user_14433,32,Female,Zhejiang,Android,2025-08-09,2025-12-02,144,29,0,15,0.0,0,1
user_14434,24,Female,Sichuan,iOS,2025-10-15,2025-11-29,77,32,0,13,0.0,0,1
user_14435,33,Female,Zhejiang,iOS,2025-08-31,2025-12-22,122,9,0,31,29.79,1,0
user_14436,37,Female,Shanghai,iOS,2025-01-18,2025-12-24,347,7,7,63,0.0,0,0
user_14437,33,Male,Zhejiang,Android,2025-10-12,2025-11-09,80,52,0,2,0.0,0,1
user_14438,36,Male,Zhejiang,Android,2025-09-12,2025-12-27,110,4,8,20,0.0,0,1
user_14439,42,Female,Guangdong,Android,2025-08-11,2025-12-16,142,15,0,15,0.0,0,1
user_14440,16,Male,Sichuan,Android,2025-10-07,2025-12-20,85,11,0,4,0.0,0,1
user_14441,48,Female,Sichuan,Android,2025-10-04,2025-12-16,88,15,0,7,0.0,0,1
user_14442,44,Female,Zhejiang,Android,2025-06-05,2025-12-15,209,16,0,19,0.0,0,1
user_14443,49,Male,Sichuan,iOS,2025-04-16,2025-12-15,259,16,0,28,0.0,0,1
user_14444,48,Female,Shanghai,Android,2025-08-24,2025-12-31,129,0,20,56,0.0,0,0
user_14445,17,Female,Zhejiang,Android,2025-12-19,2025-12-28,12,3,12,4,0.0,0,0
user_14446,41,Male,Sichuan,Android,2025-02-19,2025-12-24,315,7,11,66,0.0,0,0
user_14447,28,Male,Shanghai,Android,2025-05-20,2025-11-19,225,42,0,13,0.0,0,1
user_14448,42,Male,Sichuan,iOS,2025-07-10,2025-12-21,174,10,0,47,3881.78,1,0
user_14449,32,Female,Sichuan,Android,2025-08-17,2025-12-13,136,18,0,1,0.0,0,1
user_14450,32,Female,Guangdong,iOS,2025-11-23,2025-12-22,38,9,0,12,178.79,1,0
user_14451,35,Male,Sichuan,iOS,2025-12-23,2025-12-30,8,1,18,3,0.0,0,0
user_14452,44,Female,Guangdong,iOS,2025-10-21,2025-11-08,71,53,0,8,0.0,0,1
user_14453,30,Female,Sichuan,Android,2025-01-22,2025-12-18,343,13,0,43,0.0,0,0
user_14454,41,Female,Guangdong,Android,2025-02-26,2025-12-29,308,2,18,100,134.46,1,0
user_14455,49,Male,Zhejiang,iOS,2025-07-31,2025-11-11,153,50,0,23,0.0,0,1
user_14456,39,Male,Shanghai,Android,2025-03-04,2025-12-22,302,9,0,76,0.0,0,0
user_14457,46,Male,Sichuan,iOS,2025-04-07,2025-12-31,268,0,16,82,0.0,0,0
user_14458,24,Female,Shanghai,Android,2025-08-24,2025-12-30,129,1,19,54,0.0,0,0
user_14459,30,Male,Beijing,iOS,2025-05-09,2025-12-13,236,18,0,22,0.0,0,1
user_14460,18,Female,Guangdong,iOS,2025-09-28,2025-12-27,94,4,12,18,0.0,0,0
user_14461,24,Female,Guangdong,iOS,2025-02-28,2025-12-31,306,0,21,100,48.64,1,0
user_14462,31,Female,Sichuan,Android,2025-10-18,2025-12-06,74,25,0,1,0.0,0,1
user_14463,45,Female,Shanghai,iOS,2025-11-18,2025-12-29,43,2,21,20,132.44,1,0
user_14464,41,Female,Guangdong,Android,2025-09-01,2025-12-16,121,15,0,13,0.0,0,1
user_14465,50,Female,Shanghai,iOS,2025-02-09,2025-11-08,325,53,0,2,0.0,0,1
user_14466,50,Male,Shanghai,Android,2025-02-03,2025-12-16,331,15,0,22,0.0,0,1
user_14467,42,Female,Guangdong,iOS,2025-01-01,2025-12-30,364,1,15,100,3410.52,1,0
user_14468,46,Female,Zhejiang,iOS,2025-11-08,2025-12-22,53,9,0,18,0.0,0,0
user_14469,46,Male,Beijing,iOS,2025-12-03,2025-11-09,28,52,0,2,0.0,0,1
user_14470,50,Male,Shanghai,Android,2025-04-02,2025-12-26,273,5,12,45,0.0,0,1
user_14471,26,Male,Zhejiang,Android,2025-02-02,2025-11-24,332,37,0,3,0.0,0,1
user_14472,17,Male,Beijing,Android,2025-03-30,2025-12-28,276,3,11,63,0.0,0,0
user_14473,26,Male,Zhejiang,iOS,2025-04-25,2025-12-24,250,7,10,69,0.0,0,0
user_14474,24,Female,Sichuan,Android,2025-12-17,2025-11-15,14,46,0,1,0.0,0,1
user_14475,46,Female,Sichuan,Android,2025-08-31,2025-12-19,122,12,0,4,0.0,0,1
user_14476,31,Female,Zhejiang,Android,2025-03-15,2025-12-26,291,5,9,59,0.0,0,0
user_14477,40,Female,Sichuan,iOS,2025-08-27,2025-12-31,126,0,18,46,0.0,0,0
user_14478,41,Male,Sichuan,Android,2025-07-30,2025-12-22,154,9,0,26,0.0,0,0
user_14479,26,Male,Zhejiang,iOS,2025-05-20,2025-12-29,225,2,18,73,174.23,1,0
user_14480,33,Male,Sichuan,iOS,2025-05-10,2025-11-16,235,45,0,18,0.0,0,1
user_14481,31,Male,Beijing,Android,2025-06-03,2025-12-08,211,23,0,20,0.0,0,1
user_14482,17,Male,Zhejiang,Android,2025-05-03,2025-12-01,242,30,0,41,0.0,0,1
user_14483,35,Male,Guangdong,Android,2025-09-14,2025-12-15,108,16,0,3,0.0,0,1
user_14484,45,Female,Zhejiang,Android,2025-12-04,2025-12-21,27,10,0,5,0.0,0,0
user_14485,50,Female,Guangdong,iOS,2025-10-05,2025-11-03,87,58,0,8,0.0,0,1
user_14486,31,Male,Zhejiang,iOS,2025-02-17,2025-12-15,317,16,0,17,0.0,0,1
user_14487,43,Female,Shanghai,iOS,2025-05-21,2025-12-30,224,1,18,72,156.72,1,0
user_14488,44,Female,Shanghai,Android,2025-04-18,2025-12-23,257,8,0,68,125.69,1,0
user_14489,40,Male,Sichuan,iOS,2025-02-01,2025-12-26,333,5,9,61,0.0,0,0
user_14490,24,Female,Shanghai,Android,2025-08-07,2025-11-01,146,60,0,1,0.0,0,1
user_14491,44,Female,Sichuan,iOS,2025-10-28,2025-12-22,64,9,0,14,0.0,0,0
user_14492,23,Female,Shanghai,iOS,2025-01-31,2025-12-14,334,17,0,47,0.0,0,1
user_14493,16,Female,Shanghai,iOS,2025-06-13,2025-11-11,201,50,0,28,0.0,0,1
user_14494,29,Male,Sichuan,iOS,2025-10-01,2025-12-06,91,25,0,11,0.0,0,0
user_14495,19,Male,Beijing,Android,2025-04-17,2025-12-25,258,6,8,51,0.0,0,0
user_14496,21,Female,Guangdong,iOS,2025-03-14,2025-12-21,292,10,0,85,80.12,1,0
user_14497,40,Female,Zhejiang,Android,2025-04-23,2025-12-24,252,7,11,43,0.0,0,0
user_14498,25,Female,Shanghai,Android,2025-12-07,2025-12-25,24,6,10,4,0.0,0,0
user_14499,48,Male,Shanghai,Android,2025-08-31,2025-11-16,122,45,0,6,0.0,0,1
user_14500,46,Male,Shanghai,Android,2025-12-29,2025-11-11,2,50,0,1,0.0,0,1
user_14501,28,Female,Shanghai,Android,2025-02-08,2025-12-26,326,5,10,80,0.0,0,0
user_14502,21,Male,Sichuan,iOS,2025-04-19,2025-11-08,256,53,0,10,0.0,0,0
user_14503,17,Male,Guangdong,iOS,2025-01-15,2025-12-23,350,8,0,48,0.0,0,0
user_14504,22,Female,Sichuan,Android,2025-05-01,2025-12-15,244,16,0,39,0.0,0,1
user_14505,22,Male,Sichuan,iOS,2025-12-15,2025-12-24,16,7,10,4,0.0,0,0
user_14506,25,Male,Shanghai,iOS,2025-04-18,2025-11-24,257,37,0,26,0.0,0,0
user_14507,40,Male,Zhejiang,iOS,2025-11-25,2025-11-19,36,42,0,3,0.0,0,1
user_14508,20,Male,Shanghai,Android,2025-05-30,2025-11-21,215,40,0,5,0.0,0,1
user_14509,47,Female,Shanghai,iOS,2025-10-29,2025-12-25,63,6,10,13,0.0,0,0
user_14510,38,Female,Beijing,Android,2025-07-04,2025-12-21,180,10,0,44,0.0,0,1
user_14511,23,Male,Sichuan,iOS,2025-07-16,2025-12-31,168,0,17,74,0.0,0,1
user_14512,38,Male,Guangdong,iOS,2025-09-24,2025-11-21,98,40,0,16,0.0,0,1
user_14513,35,Male,Beijing,iOS,2025-05-17,2025-12-23,228,8,0,54,0.0,0,0
user_14514,26,Male,Beijing,Android,2025-06-07,2025-11-26,207,35,0,7,0.0,0,1
user_14515,20,Female,Zhejiang,iOS,2025-06-05,2025-12-30,209,1,19,93,23.34,1,0
user_14516,42,Male,Beijing,Android,2025-04-14,2025-11-15,261,46,0,13,0.0,0,1
user_14517,26,Male,Sichuan,iOS,2025-08-23,2025-12-31,130,0,19,54,124.53,1,0
user_14518,35,Male,Beijing,Android,2025-03-27,2025-12-21,279,10,0,74,51.28,1,0
user_14519,44,Female,Sichuan,iOS,2025-10-31,2025-12-21,61,10,0,19,192.43,1,0
user_14520,43,Male,Zhejiang,iOS,2025-08-24,2025-12-15,129,16,0,7,0.0,0,1
user_14521,38,Male,Guangdong,Android,2025-09-16,2025-12-31,106,0,19,45,161.13,1,0
user_14522,33,Female,Beijing,iOS,2025-10-29,2025-12-23,63,8,0,14,0.0,0,0
user_14523,27,Male,Zhejiang,Android,2025-05-10,2025-12-30,235,1,20,81,0.0,0,0
user_14524,30,Male,Guangdong,iOS,2025-09-04,2025-11-13,118,48,0,3,0.0,0,1
user_14525,16,Female,Sichuan,iOS,2025-10-24,2025-11-15,68,46,0,6,0.0,0,1
user_14526,23,Male,Sichuan,Android,2025-09-04,2025-12-07,118,24,0,15,0.0,0,1
user_14527,50,Male,Sichuan,Android,2025-12-25,2025-11-12,6,49,0,1,0.0,0,1
user_14528,36,Male,Guangdong,Android,2025-10-12,2025-12-27,80,4,16,25,0.0,0,0
user_14529,21,Female,Beijing,Android,2025-06-25,2025-12-27,189,4,11,34,0.0,0,0
user_14530,24,Male,Sichuan,Android,2025-08-16,2025-12-22,137,9,0,44,0.0,0,0
user_14531,28,Male,Shanghai,Android,2025-12-26,2025-12-27,5,4,14,2,0.0,0,0
user_14532,22,Male,Zhejiang,Android,2025-03-29,2025-12-26,277,5,9,63,0.0,0,0
user_14533,46,Male,Sichuan,Android,2025-09-25,2025-12-27,97,4,17,34,186.94,1,0
user_14534,17,Male,Beijing,iOS,2025-05-23,2025-12-22,222,9,0,44,0.0,0,0
user_14535,31,Male,Beijing,Android,2025-12-11,2025-12-31,20,0,18,8,3221.17,1,0
user_14536,34,Male,Beijing,Android,2025-03-18,2025-12-10,288,21,0,40,0.0,0,1
user_14537,35,Male,Sichuan,iOS,2025-03-26,2025-12-30,280,1,18,86,0.0,0,0
user_14538,30,Female,Shanghai,Android,2025-09-23,2025-12-06,99,25,0,10,0.0,0,1
user_14539,35,Male,Beijing,iOS,2025-05-30,2025-12-07,215,24,0,7,0.0,0,1
user_14540,27,Female,Zhejiang,Android,2025-01-01,2025-12-22,364,9,0,100,81.39,1,0
user_14541,27,Male,Zhejiang,Android,2025-02-07,2025-12-22,327,9,0,84,0.0,0,0
user_14542,35,Male,Shanghai,iOS,2025-12-19,2025-11-22,12,39,0,1,0.0,0,1
user_14543,18,Male,Guangdong,iOS,2025-09-22,2025-11-23,100,38,0,16,0.0,0,1
user_14544,27,Female,Beijing,iOS,2025-06-28,2025-11-03,186,58,0,7,0.0,0,1
user_14545,37,Male,Shanghai,iOS,2025-06-30,2025-12-29,184,2,19,54,92.08,1,0
user_14546,18,Male,Sichuan,Android,2025-03-18,2025-12-21,288,10,0,45,0.0,0,0
user_14547,28,Female,Zhejiang,Android,2025-09-10,2025-12-25,112,6,9,23,0.0,0,0
user_14548,18,Male,Beijing,Android,2025-04-04,2025-12-31,271,0,18,97,18.89,1,0
user_14549,23,Male,Shanghai,Android,2025-03-23,2025-12-31,283,0,18,100,0.0,0,0
user_14550,42,Female,Sichuan,iOS,2025-04-21,2025-12-27,254,4,16,80,48.0,1,0
user_14551,31,Male,Zhejiang,Android,2025-01-15,2025-11-21,350,40,0,48,0.0,0,1
user_14552,18,Male,Guangdong,Android,2025-03-10,2025-11-10,296,51,0,38,0.0,0,1
user_14553,36,Male,Zhejiang,iOS,2025-02-25,2025-12-29,309,2,17,97,97.28,1,0
user_14554,33,Male,Beijing,Android,2025-08-01,2025-12-21,152,10,0,35,0.0,0,0
user_14555,42,Male,Sichuan,Android,2025-02-23,2025-12-27,311,4,12,86,23.98,1,0
user_14556,37,Male,Zhejiang,iOS,2025-04-04,2025-12-15,271,16,0,11,0.0,0,1
user_14557,25,Male,Shanghai,iOS,2025-10-11,2025-12-28,81,3,13,20,11.42,1,0
user_14558,41,Female,Shanghai,iOS,2025-11-05,2025-11-30,56,31,0,1,0.0,0,1
user_14559,44,Male,Beijing,iOS,2025-02-01,2025-12-31,333,0,21,100,50.23,1,0
user_14560,32,Female,Beijing,Android,2025-11-24,2025-12-22,37,9,0,8,0.0,0,0
user_14561,27,Male,Guangdong,iOS,2025-07-06,2025-12-23,178,8,0,37,0.0,0,0
user_14562,46,Male,Beijing,Android,2025-12-07,2025-12-15,24,16,0,2,0.0,0,1
user_14563,48,Male,Zhejiang,Android,2025-07-01,2025-12-29,183,2,17,83,129.4,1,0
user_14564,49,Female,Guangdong,iOS,2025-04-01,2025-11-30,274,31,0,16,0.0,0,1
user_14565,33,Female,Beijing,iOS,2025-06-04,2025-12-06,210,25,0,8,0.0,0,1
