user_id,age,gender,province,device_type,registration_date,last_login_date,total_spent,paid_before,session_count,days_since_last_login,churn_next_7d,level,play_sessions,play_time,fail_count,success_count,play_streak,average_session_time,progress_stall,average_spend_per_session,last_purchase_amount,purchase_frequency,subscription_status,special_event_spending,rewarded_ads_views,ad_watch_duration,interstitial_ads_views,ad_engagement_level,ad_revenue,friends_count,guild_membership,social_interactions,social_activity_frequency,leaderboard_rank,first_login_date,login_frequency,login_streak,session_timing
user_336,54,Female,Beijing,PC,2023-06-15,2023-06-17,586.5758086505681,0,8,967,1,5,48,25,7,6,29,13.328687831030102,4,33.03617595734722,141.26000891275254,2,0,31.63339091885522,9,19,2,1,2.320217928957735,76,0,20,9,633,2023-02-19,7,25,Morning
user_337,44,Male,Guangdong,PC,2024-04-06,2024-04-17,331.7982633319472,0,39,662,0,4,20,19,9,4,11,20.31121276406854,0,49.75758487148312,62.45991801934937,9,1,9.705413098337768,2,16,4,0,17.13056852307367,67,1,45,28,289,2024-12-26,9,16,Afternoon
user_338,40,Female,Guangdong,Mobile,2025-07-08,2025-07-27,84.41881634369359,0,35,196,0,26,2,54,0,5,5,27.816154173491714,4,46.95303129639554,63.74082210768059,5,1,43.266010769071684,8,18,9,1,1.1403830343811538,58,1,29,29,362,2024-01-24,4,22,Afternoon
user_339,49,Female,Shandong,PC,2023-04-24,2023-04-30,2092.436224160855,1,49,1015,0,28,88,11,9,3,17,15.644407816282268,2,1.2098061339690778,13.049898992010858,9,1,33.81157716595627,11,2,5,4,13.612590754898491,1,0,28,21,441,2025-08-01,3,6,Afternoon
user_340,45,Female,Shandong,Mobile,2025-09-18,2025-10-02,1305.1561472278906,0,46,129,1,21,31,44,6,7,22,36.64026538007914,5,44.38649945375298,137.67742198246688,9,1,12.261922045743844,5,28,2,1,43.10032361342941,135,1,8,24,30,2025-10-11,5,18,Evening
user_341,39,Female,Shandong,Mobile,2023-07-26,2023-08-15,358.76721615566635,0,38,908,0,20,27,28,2,7,4,34.25147293718348,0,4.25804896356356,113.99739218851721,8,0,29.61171306119089,18,27,16,0,1.8304857921100426,149,1,12,4,919,2024-04-19,1,7,Morning
user_342,35,Female,Guangdong,Mobile,2024-05-29,2024-06-04,914.7244413278307,1,8,614,1,19,2,15,8,4,15,25.615813384274908,1,47.699282721832404,70.53559742606383,8,0,88.64360553553905,15,6,9,1,21.807354995787243,20,1,17,21,714,2025-01-25,5,2,Evening
user_343,42,Female,Zhejiang,PC,2024-12-09,2024-12-26,224.72453557956953,1,54,409,0,21,78,28,5,5,19,31.726294924400797,4,14.80945827588455,141.33260680455356,4,1,30.204886548934017,13,7,11,0,5.8783535236613895,156,0,37,7,894,2024-08-25,3,13,Evening
user_344,46,Female,Shanghai,Mobile,2023-05-18,2023-05-28,2209.428337378443,1,37,987,1,4,4,17,4,2,22,20.989855740962753,3,19.719706690152275,107.93419209614856,4,0,71.39554232420517,3,6,0,3,20.842032963018386,100,0,21,7,548,2025-07-14,1,23,Afternoon
user_345,46,Female,Zhejiang,Mobile,2023-12-05,2024-01-02,122.06181286375288,1,91,768,0,15,13,23,7,0,2,11.103333781992697,0,5.490272053610664,94.3797442282374,2,1,61.20470796577556,17,27,17,1,41.94257921321886,85,0,30,29,637,2025-10-26,3,8,Evening
user_346,39,Female,Zhejiang,Mobile,2024-06-20,2024-06-21,3.84452623729663,1,92,597,1,17,35,19,7,8,24,37.129985425976194,6,6.50136515811657,102.75358418856416,4,0,42.718116240837176,9,6,18,0,31.153551670125957,121,0,34,23,223,2025-03-03,5,12,Morning
user_347,41,Female,Guangdong,PC,2023-03-09,2023-03-12,697.1716634166322,0,40,1064,0,12,72,12,2,8,17,13.83380464773466,1,36.61028769623666,127.63327692814426,4,1,23.902563680366917,17,9,19,3,36.83781726657116,74,1,41,8,747,2024-02-16,5,1,Evening
user_348,38,Female,Zhejiang,PC,2024-01-18,2024-01-26,874.9756352356212,0,34,744,0,3,66,47,1,2,12,38.438120391389546,5,47.27227955166629,132.3405183103453,6,1,36.901469934594544,11,8,3,4,17.455205772479047,74,0,41,27,124,2024-10-23,8,9,Evening
user_349,40,Male,Beijing,PC,2023-01-19,2023-01-27,865.0400740980674,0,96,1108,1,10,6,38,1,3,25,27.1564776479833,2,30.926676252761165,58.50260600900272,3,1,59.210721347104275,18,24,14,2,47.21988475050708,82,1,9,21,982,2023-07-10,1,8,Afternoon
user_350,47,Female,Shandong,PC,2024-11-13,2024-12-10,56.05400591594529,1,79,425,1,15,31,24,4,6,24,19.166891830642896,6,36.07665076081374,29.007929314839494,2,0,35.07532147493549,7,22,8,0,35.46310468897501,164,0,8,1,683,2025-02-24,7,9,Afternoon
user_351,54,Female,Beijing,PC,2023-03-15,2023-04-04,376.9415117769715,0,17,1041,0,10,10,32,9,1,17,24.86573869935534,1,38.33651748526052,32.17020205691323,8,0,21.489643357423184,0,21,5,4,21.089940964226546,77,0,30,27,998,2024-08-07,5,5,Evening
user_352,49,Female,Shanghai,PC,2024-07-26,2024-08-17,691.5463562458473,1,33,540,1,24,21,32,6,2,10,25.048894267692823,4,13.877899453094143,128.23878629469732,2,1,11.64627488916321,13,9,11,3,21.323240011352745,156,1,43,9,962,2025-08-16,3,13,Afternoon
user_353,37,Female,Shandong,PC,2025-07-27,2025-08-11,244.08528882488585,0,47,181,0,23,74,27,7,5,28,10.698612383277457,3,3.216251915090531,174.70178386765807,8,0,87.97669379095653,5,12,17,4,45.93420889716488,164,0,39,25,693,2024-05-14,4,14,Evening
user_354,42,Male,Zhejiang,Mobile,2025-12-07,2025-12-31,2060.6267392663276,0,52,39,1,18,23,55,9,7,25,20.663795556524157,4,1.0917644520392606,82.4897593907648,7,0,44.031297575190564,13,18,14,1,28.82023467176959,20,0,23,23,215,2024-08-02,3,4,Morning
user_355,54,Female,Shanghai,Mobile,2023-07-30,2023-08-06,91.13910923397202,1,80,917,0,1,3,28,7,0,18,32.19597398628753,1,18.181814864746915,34.73451190556301,3,0,62.520832174293005,1,23,18,2,35.31896049515208,119,1,40,12,118,2025-03-26,8,17,Morning
user_356,50,Female,Shandong,Mobile,2025-05-04,2025-05-15,668.2291137219861,1,93,269,1,3,32,37,7,3,19,25.30207566852124,0,12.831747181761589,151.56389716047707,6,0,49.041036113680526,8,6,8,0,20.85176122565854,11,0,48,6,227,2025-12-22,4,9,Afternoon
user_357,47,Female,Zhejiang,Mobile,2024-10-12,2024-10-19,1175.7613738260195,0,9,477,0,21,20,35,9,0,18,17.326903510287526,6,4.053568527410096,166.66540540947025,6,0,87.25665183579633,11,23,12,3,11.184638238235706,175,1,7,13,891,2025-02-18,3,20,Morning
user_358,52,Female,Beijing,PC,2025-09-20,2025-10-19,303.4742485515383,0,33,112,0,26,74,19,2,1,13,20.05329580110832,3,9.79688633218967,176.23590618107235,5,0,54.69348524482108,4,28,15,2,36.17796459972093,82,0,49,29,444,2025-07-31,2,15,Morning
user_359,44,Female,Shandong,Mobile,2024-11-25,2024-11-29,978.8065986170297,0,60,436,0,27,29,56,1,7,14,35.891631793478474,6,7.100446015129442,121.75945435383291,8,0,48.07814179491133,1,4,12,3,30.39118860706939,174,1,19,5,549,2023-09-22,3,20,Evening
user_360,53,Female,Zhejiang,Mobile,2024-06-23,2024-07-18,1768.346602826312,0,93,570,1,12,52,13,3,5,24,25.766490104506886,6,45.829040650251144,172.28498331822885,5,0,92.46009904217127,18,25,0,4,25.067144021238967,112,0,16,21,829,2023-01-07,7,4,Afternoon
user_361,51,Male,Beijing,Mobile,2025-06-19,2025-07-01,211.13713651127426,0,77,222,0,1,46,11,0,8,16,25.850563676537078,3,7.873093459499278,4.067576731233128,7,0,71.96895960453546,6,7,17,3,31.201046999723193,14,1,27,19,608,2024-11-25,6,2,Morning
user_362,53,Female,Shanghai,Mobile,2025-02-18,2025-03-16,2491.5759420572795,1,21,329,1,3,34,12,2,1,18,38.8440237715303,1,27.34477473539628,22.33992455213518,6,0,11.154990734685732,6,18,2,3,10.414279303211682,194,0,5,26,632,2025-09-18,5,28,Afternoon
user_363,39,Female,Shanghai,PC,2023-06-19,2023-06-25,806.4469794478471,1,58,959,1,3,84,16,8,2,26,19.6264419710993,5,30.062191800496063,19.42263734336765,7,0,17.770446119681406,9,29,16,4,39.69693532659782,112,1,41,1,437,2025-07-06,8,27,Afternoon
user_364,43,Female,Shanghai,PC,2025-11-03,2025-11-17,355.5784086405958,1,85,83,1,5,61,25,6,8,18,24.38623375318685,5,27.630983427723056,142.80833216669186,9,0,78.71228629394419,16,20,4,4,47.40814025101529,140,0,32,22,12,2025-01-17,1,13,Afternoon
user_365,46,Female,Shanghai,PC,2023-10-15,2023-10-27,563.625799213429,1,69,835,0,19,72,40,6,8,16,34.35140793162502,4,5.8537652765834105,14.846774925172225,3,0,83.58513211799543,13,5,5,2,44.55515720838514,186,0,27,24,122,2023-05-26,3,4,Morning
user_366,35,Female,Guangdong,Mobile,2023-07-08,2023-07-19,374.2453808011772,0,10,935,1,29,71,19,0,5,17,32.76736746661089,1,16.621119725777007,99.77651012079511,7,1,54.51908290902965,10,18,16,0,16.071787265350856,123,0,0,18,547,2023-08-29,2,18,Afternoon
user_367,35,Female,Shandong,PC,2025-07-02,2025-07-21,1291.3884809729902,0,6,202,1,25,70,28,6,2,7,17.973982657860176,3,3.51224629069451,95.06867282862153,3,1,55.44552278666393,19,10,16,4,20.300288664103793,140,1,40,8,489,2025-05-06,2,24,Afternoon
user_368,49,Male,Shandong,Mobile,2024-11-24,2024-12-15,1591.1102125790896,1,13,420,1,1,11,37,9,4,12,14.532731428161576,1,20.387825790719486,62.830001188089945,2,0,63.19329628514445,5,8,0,2,40.42011498987806,114,1,34,24,251,2023-10-14,1,16,Evening
user_369,36,Male,Guangdong,PC,2025-06-06,2025-06-11,1789.3866405259967,0,65,242,0,4,82,26,6,1,2,31.021137285621048,3,10.241347632308008,174.21062881847786,7,0,43.911577428263946,7,1,6,3,29.75585654123019,199,0,23,26,579,2025-08-09,5,23,Evening
user_370,50,Female,Zhejiang,PC,2024-04-15,2024-04-29,4252.279865713156,1,20,650,1,29,93,37,3,6,10,17.72968530421584,6,28.51999413093461,34.9162071741192,4,0,68.01991234839039,18,15,15,3,27.39572218383246,146,0,5,8,482,2023-01-26,5,27,Evening
user_371,42,Female,Zhejiang,PC,2023-10-04,2023-10-25,1566.7822041790735,0,57,837,1,29,89,28,6,9,5,37.680274855727234,4,34.94761129860593,71.14009409544873,1,1,10.848125756641569,18,3,4,1,46.332098376672256,184,0,6,26,550,2024-03-27,3,10,Evening
user_372,47,Female,Shanghai,PC,2025-07-28,2025-08-21,919.7569088523328,0,46,171,1,26,63,46,7,7,21,13.877430819676782,0,27.073873150030618,155.0601285045629,6,1,96.12792423673864,16,15,15,4,26.80124804885254,31,0,8,15,280,2023-04-16,9,2,Afternoon
user_373,35,Female,Beijing,PC,2024-07-24,2024-08-09,414.3347751524151,0,8,548,1,26,21,32,2,5,3,19.549456004043297,6,22.277598133958392,7.054040564263564,6,0,75.01548237949217,17,14,3,2,25.746933979365494,98,0,36,19,742,2023-08-28,6,14,Evening
user_374,50,Female,Zhejiang,Mobile,2025-05-06,2025-05-31,786.5691313548961,1,10,253,0,4,3,29,9,7,19,11.643617407747413,0,19.97933762197793,134.91712964902737,6,0,63.11742040090069,11,1,10,2,2.1009295633179823,86,0,15,10,337,2023-11-28,6,2,Evening
user_375,41,Female,Beijing,PC,2025-09-27,2025-10-10,41.935293998211385,1,73,121,0,17,82,22,1,1,13,31.099159205901344,1,42.24289663675319,163.46314754595255,2,0,31.63220570094807,8,21,13,0,3.4708479295068817,148,0,33,24,168,2025-06-30,6,18,Morning
user_376,39,Male,Shandong,Mobile,2024-04-02,2024-04-27,1365.805990685224,1,67,652,1,14,88,22,6,2,12,36.73787946746195,3,11.749035188198233,186.5212999287953,1,0,16.095548745672914,15,8,12,2,0.37101539403250894,111,0,34,16,961,2025-12-01,2,1,Evening
user_377,37,Female,Beijing,Mobile,2025-07-06,2025-08-04,590.5103519381302,1,11,188,1,18,10,52,4,6,3,29.07623581993021,0,36.97669863691457,175.3830314578055,3,0,40.934296382894466,17,7,7,4,45.662211289181684,141,0,34,11,953,2024-10-06,8,13,Evening
user_378,46,Male,Shandong,Mobile,2025-04-12,2025-05-04,20.226411406813867,0,12,280,1,27,27,20,4,9,6,38.13259046534451,6,38.11663391226583,64.55743924990335,2,1,66.15767405740584,15,9,19,2,20.419333000885032,23,0,19,12,328,2023-02-04,6,6,Morning
user_379,50,Female,Guangdong,Mobile,2025-12-23,2026-01-14,64.54592544275451,0,10,25,1,1,12,57,4,0,14,13.85511935503629,3,21.54080035626599,117.68646412326756,6,0,63.370974342311094,15,18,14,1,23.428068806670627,48,1,22,16,246,2025-05-25,3,22,Afternoon
user_380,53,Female,Guangdong,Mobile,2025-04-18,2025-05-13,490.1515851180719,0,25,271,0,22,7,24,6,6,4,12.632017817880968,4,15.567729362056328,16.381405136942703,6,1,38.26411550655715,3,12,17,3,42.2693473796231,31,1,41,16,591,2024-01-19,9,17,Afternoon
user_381,39,Female,Shanghai,PC,2023-07-12,2023-08-01,875.6804053982441,0,49,922,0,16,17,26,8,5,13,35.152381935021126,6,24.056532816252787,52.31613070605371,5,0,61.328639383312975,6,8,6,3,30.462315518788895,74,0,34,28,626,2025-03-21,2,27,Morning
user_382,48,Female,Zhejiang,PC,2024-09-07,2024-09-29,624.0016920968602,1,49,497,0,3,65,59,7,7,19,35.66533526159523,1,5.567482368742226,19.75025337075397,5,0,81.37482955675476,0,8,18,2,30.475079819529054,108,0,46,20,301,2025-01-17,7,17,Morning
user_383,39,Male,Shanghai,PC,2024-02-10,2024-02-14,965.4923135560731,0,89,725,0,23,64,37,5,6,18,34.931185813213844,3,3.250571579225409,63.722270740638805,9,1,2.6284772337607065,19,6,8,2,14.826721467740622,10,0,45,3,729,2025-08-16,3,22,Afternoon
user_384,49,Female,Shandong,PC,2025-07-31,2025-08-11,654.492509869545,0,11,181,1,21,26,28,6,3,29,33.96894707601237,1,6.468556773142698,175.16225547828705,5,1,45.06210479302757,0,3,10,2,41.695418696225964,187,1,22,27,200,2025-11-22,6,11,Evening
user_385,51,Male,Shanghai,Mobile,2024-12-21,2025-01-07,1083.8335703347082,0,62,397,1,9,15,13,8,2,3,20.866850918159805,3,10.170106541649082,70.08620109518424,6,0,75.85552284667911,7,2,9,2,8.29149880197469,67,1,3,9,893,2023-04-05,5,6,Morning
user_386,48,Female,Beijing,PC,2023-04-03,2023-04-10,247.34155660240555,1,36,1035,0,23,33,31,5,2,20,16.523862507741633,6,25.704664196564107,112.81772249728385,4,1,54.61444704633772,7,14,13,1,2.657479608647395,188,0,9,8,500,2025-10-16,6,20,Morning
user_387,54,Male,Shandong,PC,2024-03-05,2024-03-19,119.73352220070238,1,39,691,0,4,62,31,0,3,6,37.8641205999337,5,42.60769517189498,87.24278877487322,1,0,65.147608792907,9,8,15,4,9.580167875926616,89,0,42,10,864,2023-07-24,8,3,Morning
user_388,39,Female,Guangdong,Mobile,2024-10-15,2024-11-10,907.4151234413134,1,53,455,1,21,47,46,3,8,16,19.21000548545002,5,12.546474267984662,92.32438833544833,4,1,51.6676392605342,0,6,7,1,13.386860938728235,109,0,10,29,754,2025-04-13,3,14,Afternoon
user_389,46,Male,Zhejiang,Mobile,2024-03-09,2024-03-20,662.9856802420545,0,90,690,1,5,95,48,7,8,20,21.952230464920966,3,46.822938526592125,193.9448383154751,2,1,99.1874544682311,13,4,0,1,14.115552892710337,132,1,39,13,13,2023-01-30,2,25,Afternoon
user_390,50,Female,Shandong,PC,2024-01-10,2024-02-07,27.23518759249916,1,78,732,1,11,35,43,6,1,24,30.986768783548996,4,47.79048753781517,59.93473918450773,3,0,5.462153648903822,13,5,11,1,33.52567993093838,163,1,8,18,366,2023-09-23,8,6,Afternoon
user_391,50,Female,Shandong,PC,2025-12-18,2026-01-09,478.8133378126487,0,56,30,1,21,65,42,2,4,3,18.800682399819628,1,47.98632563741506,125.83756943511109,7,0,49.10448217723773,9,21,2,3,10.891229366432176,191,1,39,13,719,2023-01-23,1,17,Afternoon
user_392,41,Female,Beijing,Mobile,2025-12-02,2025-12-11,112.18998961700282,0,1,59,1,26,72,53,9,0,12,34.57390664683004,2,42.040573999139866,84.59247124630996,7,1,9.141654911451768,18,13,1,1,33.83291522474923,31,1,11,13,774,2024-08-31,2,3,Afternoon
user_393,38,Male,Zhejiang,PC,2023-07-26,2023-08-18,757.913635411515,0,56,905,0,9,76,51,2,3,19,12.101038708953437,3,18.82742699908831,13.168090028489555,1,0,15.978556211357041,15,9,15,2,4.556608661689987,70,0,16,15,97,2023-02-08,1,17,Evening
user_394,35,Male,Guangdong,PC,2025-02-18,2025-03-03,503.8130687397595,1,4,342,0,26,83,49,2,1,19,33.73548002166804,3,4.56151163912853,98.37683549322296,8,1,38.30383504182618,8,13,3,1,7.3601230548954515,73,0,31,13,71,2023-06-22,5,19,Evening
user_395,39,Female,Shandong,PC,2024-06-15,2024-07-08,949.7231981643613,1,30,580,1,3,25,42,0,7,24,28.055539678534124,5,28.87211785655825,162.85532247997656,7,1,15.554009150048731,19,29,1,2,25.44107242454975,193,0,22,16,993,2025-01-29,8,18,Afternoon
user_396,44,Female,Shandong,PC,2023-06-15,2023-07-03,1637.8488004480837,0,12,951,1,6,57,21,9,3,4,27.189809323407786,0,28.375390752924453,20.651840767655987,1,0,96.3687165956651,15,9,11,4,46.09479012883213,137,0,14,8,815,2024-02-18,2,5,Afternoon
user_397,39,Male,Beijing,Mobile,2024-10-04,2024-11-01,356.20174711614,0,35,464,0,24,32,11,0,4,1,23.75131117415982,6,42.648812588370184,14.848777631865484,8,1,94.67897767251591,19,24,16,3,42.9783794405557,98,0,27,27,861,2024-11-22,4,15,Afternoon
user_398,38,Male,Shanghai,Mobile,2023-03-31,2023-04-11,3272.8596873011466,1,77,1034,1,11,63,37,5,3,2,18.311367888502673,5,49.80356149635915,31.572672558260066,2,0,33.61096462206038,7,24,19,4,48.43767212214016,20,1,37,27,742,2024-09-06,4,3,Morning
user_399,36,Male,Guangdong,Mobile,2023-01-13,2023-01-28,767.0833225890075,1,52,1107,0,9,12,19,0,4,13,23.922108562937098,1,25.899708021447232,153.11562216647192,8,0,63.97477120376796,6,16,9,4,32.523953263908545,39,0,4,19,357,2023-07-28,7,23,Morning
user_400,54,Female,Zhejiang,PC,2025-08-30,2025-09-24,963.0962135607633,1,31,137,0,29,63,31,4,4,26,23.50085536056062,5,17.914997520949427,145.07508144480286,3,1,53.37533205937861,10,12,19,3,33.7907433208046,41,0,39,10,812,2023-01-22,1,8,Afternoon
user_401,44,Female,Shandong,PC,2025-03-15,2025-04-10,1141.5376600657944,0,87,304,0,15,77,26,3,4,29,27.5126256634921,2,10.109183866257084,113.43853601231599,7,0,81.55869805157685,5,2,7,2,31.251149946574603,71,1,17,12,544,2023-01-05,9,7,Afternoon
user_402,53,Female,Shandong,PC,2025-08-02,2025-08-27,1098.8068971758864,0,68,165,0,23,92,35,4,2,13,18.447228575665907,4,1.235191416051166,94.17705441443384,6,1,62.74456098169422,14,19,17,2,31.140946142909865,45,0,20,14,250,2024-10-12,3,18,Morning
user_403,35,Female,Guangdong,PC,2025-01-11,2025-02-02,715.3329611233212,0,52,371,1,28,1,12,6,6,2,12.32786745928447,6,25.94657093195508,177.7768371258218,5,1,0.0252454490562104,18,16,17,2,7.356017253379232,81,0,14,6,254,2023-08-02,6,10,Morning
user_404,39,Female,Shanghai,PC,2025-05-25,2025-06-23,559.9533543552523,1,80,230,1,3,51,16,5,2,19,14.352683399174147,2,28.220414668427193,153.57286694286302,2,0,76.31743856097388,13,24,17,3,27.186947808196432,72,0,2,21,771,2025-07-08,5,26,Morning
user_405,47,Female,Shandong,Mobile,2024-10-21,2024-11-09,55.2822546450228,1,7,456,0,1,70,53,8,1,22,30.975322943847186,4,41.421985511052476,162.57650800905924,2,0,74.68481212961181,14,13,1,1,19.303396672586288,117,1,45,24,182,2025-06-25,4,23,Morning
user_406,38,Female,Guangdong,PC,2025-10-28,2025-10-29,22.333389181466117,1,22,102,1,20,8,17,5,2,24,10.674769889066214,2,25.72427142674723,162.83919796878018,1,1,50.972270556648105,5,5,11,0,22.126860788864672,40,0,25,9,852,2024-11-02,9,10,Morning
user_407,50,Male,Beijing,PC,2025-11-18,2025-11-22,443.1065324658657,0,93,78,1,29,68,29,8,2,16,35.6932913393629,6,45.90694908463677,128.90071379436603,9,0,90.29189732330538,9,23,9,1,26.180028652961866,93,1,14,27,974,2024-10-28,9,19,Afternoon
user_408,50,Female,Shanghai,Mobile,2023-10-23,2023-11-06,405.956564803764,0,75,825,1,22,5,21,3,7,12,30.8319198243974,5,31.776090352000338,92.14491023887322,8,1,90.84462056904016,13,24,7,1,6.41980859011258,131,1,44,7,988,2025-03-10,1,23,Afternoon
user_409,36,Female,Zhejiang,PC,2025-09-12,2025-09-26,490.5250074787552,1,56,135,1,19,89,44,0,3,1,33.042596239231486,2,42.17647567283308,173.07087276454442,8,1,52.39116767043972,15,6,18,4,17.974386692605993,98,1,19,6,166,2023-11-13,7,1,Morning
user_410,51,Female,Shandong,Mobile,2025-07-14,2025-07-17,148.92724677387335,0,97,206,0,14,86,26,0,2,9,35.07953347280424,5,8.266785005579608,185.27547610304688,1,1,60.79882311965377,12,21,9,0,3.1724780438301794,141,1,20,22,4,2025-03-03,9,2,Afternoon
user_411,54,Female,Guangdong,Mobile,2024-10-01,2024-10-29,1340.053235511882,1,58,467,1,17,92,37,9,9,17,13.681313317905435,6,42.91147038481342,5.737402608410259,5,1,99.65220719246723,10,24,10,2,48.98340652111995,141,0,25,1,463,2024-07-29,5,28,Morning
user_412,46,Female,Beijing,Mobile,2023-12-06,2023-12-23,1944.661831961079,0,93,778,0,22,39,50,6,4,10,34.67353272910199,5,34.08204886774857,11.25941977998401,6,1,29.88202348114175,2,17,13,1,5.926401441006307,52,1,40,21,145,2023-04-01,1,26,Morning
user_413,52,Female,Zhejiang,Mobile,2024-09-19,2024-09-22,2792.2142145295434,1,64,504,0,14,23,19,2,3,18,25.13927312977169,1,9.341418589478197,191.789916084779,2,0,32.461724231147734,7,17,14,3,12.926236927247725,127,0,22,14,165,2025-12-01,8,1,Morning
user_414,37,Female,Guangdong,Mobile,2024-03-14,2024-03-30,677.9872817536165,0,12,680,1,17,68,31,1,8,19,36.56571516259591,5,10.298414349154532,56.154962154994756,5,1,18.277390266349634,2,17,9,1,44.56464633516986,28,1,48,24,344,2025-01-30,5,9,Afternoon
user_415,35,Female,Guangdong,PC,2025-07-30,2025-08-13,1206.8626396320767,0,7,179,0,25,52,47,5,7,7,36.59759803181031,0,46.398530333166846,174.8005184902343,6,1,89.5866939157868,1,3,3,2,24.13550231195709,22,0,24,6,998,2025-02-08,6,29,Afternoon
user_416,35,Female,Zhejiang,Mobile,2025-04-09,2025-04-29,1934.8296294339716,1,55,285,1,27,4,42,5,6,25,10.725341312625106,2,2.578552662068271,78.37022867331912,9,1,74.44883899492663,13,26,6,1,6.781860076031515,84,0,3,12,874,2023-01-01,7,29,Afternoon
user_417,53,Female,Beijing,Mobile,2024-06-02,2024-07-01,541.7851472701669,1,62,587,1,14,47,31,6,7,19,21.485956464506167,6,23.6642122214896,24.700911464261765,1,1,10.56428488702419,19,13,10,4,19.211526901967446,158,0,9,17,105,2023-04-19,7,15,Afternoon
user_418,45,Female,Beijing,PC,2025-09-02,2025-09-15,370.21302137778326,1,90,146,0,12,21,53,4,4,24,25.791963875958203,3,16.36028920677098,17.00819684165752,3,1,98.17673511979656,14,12,2,4,5.793399709569291,95,0,21,5,548,2025-07-16,7,18,Evening
user_419,39,Female,Shanghai,PC,2025-12-04,2025-12-19,2760.2579532708055,1,73,51,1,16,56,46,7,3,15,30.350802693487058,3,33.588794559922974,32.14507191701084,9,1,73.09617081611161,2,6,4,1,10.01079985422509,70,0,2,29,314,2025-12-23,1,18,Morning
user_420,46,Female,Shandong,Mobile,2025-08-12,2025-08-26,725.0023125684767,1,98,166,0,1,66,22,6,6,9,18.58558740052402,3,42.141839990880605,50.72874577860558,1,0,85.05221096049745,0,22,1,4,2.6014923474922513,188,0,18,11,169,2023-07-25,7,22,Morning
user_421,37,Male,Zhejiang,PC,2025-08-09,2025-09-02,687.6699810223662,0,77,159,0,13,59,36,1,0,10,17.56426781993957,6,18.658527956271907,98.21515243223442,1,0,4.8150789173200925,14,21,11,3,21.911374727454998,150,0,30,28,520,2025-04-29,3,7,Afternoon
user_422,35,Male,Zhejiang,PC,2025-08-01,2025-08-26,196.52121228743022,1,55,166,1,6,7,24,0,5,23,21.43797157267142,0,21.918202278819024,140.59808221259092,1,1,50.49609189421677,19,29,4,0,40.331806086262986,7,0,8,5,963,2024-08-12,5,14,Afternoon
